Probe_ID	Gene_Symbol
BTRC	BTRC
BUB1	BUB1
BUB1B	BUB1B
BUB3	BUB3
BUD13	BUD13
BUD31	BUD31
BYSL	BYSL
BZW1	BZW1
BZW2	BZW2
C10orf10	C10orf10
C10orf11	C10orf11
C10orf128	C10orf128
C10orf54	C10orf54
C10orf76	C10orf76
C10orf88	C10orf88
C11orf1	C11orf1
C11orf21	C11orf21
C11orf24	C11orf24
C11orf49	C11orf49
C11orf54	C11orf54
C11orf57	C11orf57
C11orf58	C11orf58
C11orf63	C11orf63
C11orf65	C11orf65
C11orf68	C11orf68
C11orf71	C11orf71
C11orf74	C11orf74
C11orf80	C11orf80
C11orf84	C11orf84
C11orf95	C11orf95
C11orf96	C11orf96
C11orf98	C11orf98
C12orf10	C12orf10
C12orf29	C12orf29
C12orf4	C12orf4
C12orf43	C12orf43
C12orf45	C12orf45
C12orf49	C12orf49
C12orf57	C12orf57
C12orf60	C12orf60
C12orf65	C12orf65
C12orf66	C12orf66
C12orf73	C12orf73
C12orf75	C12orf75
C12orf76	C12orf76
C14orf1	C14orf1
C14orf119	C14orf119
C14orf159	C14orf159
C14orf166	C14orf166
C14orf169	C14orf169
C14orf2	C14orf2
C14orf28	C14orf28
C14orf80	C14orf80
C14orf93	C14orf93
C15orf39	C15orf39
C15orf40	C15orf40
C15orf41	C15orf41
C15orf48	C15orf48
C15orf52	C15orf52
C15orf57	C15orf57
C15orf61	C15orf61
C16orf45	C16orf45
C16orf46	C16orf46
C16orf52	C16orf52
C16orf54	C16orf54
C16orf58	C16orf58
C16orf62	C16orf62
C16orf70	C16orf70
C16orf72	C16orf72
C16orf74	C16orf74
C16orf86	C16orf86
C16orf87	C16orf87
C16orf91	C16orf91
C17orf100	C17orf100
C17orf107	C17orf107
C17orf49	C17orf49
C17orf51	C17orf51
C17orf53	C17orf53
C17orf58	C17orf58
C17orf62	C17orf62
C17orf67	C17orf67
C17orf75	C17orf75
C17orf80	C17orf80
C18orf21	C18orf21
C18orf25	C18orf25
C18orf32	C18orf32
C18orf54	C18orf54
C18orf8	C18orf8
C19orf12	C19orf12
C19orf24	C19orf24
C19orf25	C19orf25
C19orf35	C19orf35
C19orf38	C19orf38
C19orf43	C19orf43
C19orf44	C19orf44
C19orf47	C19orf47
C19orf48	C19orf48
C19orf53	C19orf53
C19orf54	C19orf54
C19orf57	C19orf57
C19orf60	C19orf60
C19orf66	C19orf66
C19orf68	C19orf68
C19orf70	C19orf70
C19orf73	C19orf73
C19orf84	C19orf84
C1D	C1D
C1GALT1	C1GALT1
C1GALT1C1	C1GALT1C1
C1QA	C1QA
C1QB	C1QB
C1QBP	C1QBP
C1QC	C1QC
C1QTNF3	C1QTNF3
C1QTNF6	C1QTNF6
C1R	C1R
C1RL	C1RL
C1S	C1S
C1orf109	C1orf109
C1orf112	C1orf112
C1orf122	C1orf122
C1orf123	C1orf123
C1orf131	C1orf131
C1orf159	C1orf159
C1orf162	C1orf162
C1orf174	C1orf174
C1orf198	C1orf198
C1orf21	C1orf21
C1orf216	C1orf216
C1orf228	C1orf228
C1orf27	C1orf27
C1orf35	C1orf35
C1orf43	C1orf43
C1orf50	C1orf50
C1orf52	C1orf52
C1orf54	C1orf54
C1orf56	C1orf56
C1orf74	C1orf74
C2	C2
C20orf194	C20orf194
C20orf196	C20orf196
C20orf24	C20orf24
C20orf27	C20orf27
C20orf96	C20orf96
C21orf2	C21orf2
C21orf33	C21orf33
C21orf58	C21orf58
C21orf59	C21orf59
C21orf91	C21orf91
C22orf29	C22orf29
C22orf39	C22orf39
C22orf46	C22orf46
C2CD2	C2CD2
C2CD2L	C2CD2L
C2CD3	C2CD3
C2CD4D	C2CD4D
C2CD5	C2CD5
C2orf15	C2orf15
C2orf42	C2orf42
C2orf49	C2orf49
C2orf68	C2orf68
C2orf69	C2orf69
C2orf74	C2orf74
C2orf76	C2orf76
C2orf81	C2orf81
C2orf88	C2orf88
C3	C3
C3AR1	C3AR1
C3orf18	C3orf18
C3orf33	C3orf33
C3orf38	C3orf38
C3orf52	C3orf52
C3orf58	C3orf58
C3orf62	C3orf62
C4A	C4A
C4BPA	C4BPA
C4orf3	C4orf3
C4orf32	C4orf32
C4orf33	C4orf33
C4orf36	C4orf36
C4orf46	C4orf46
C4orf47	C4orf47
C4orf48	C4orf48
C5	C5
C5AR1	C5AR1
C5orf15	C5orf15
C5orf22	C5orf22
C5orf24	C5orf24
C5orf30	C5orf30
C5orf34	C5orf34
C5orf42	C5orf42
C5orf51	C5orf51
C5orf56	C5orf56
C5orf58	C5orf58
C5orf63	C5orf63
C6orf1	C6orf1
C6orf106	C6orf106
C6orf120	C6orf120
C6orf136	C6orf136
C6orf201	C6orf201
C6orf203	C6orf203
C6orf226	C6orf226
C6orf25	C6orf25
C6orf47	C6orf47
C6orf48	C6orf48
C6orf62	C6orf62
C6orf89	C6orf89
C7	C7
C7orf26	C7orf26
C7orf31	C7orf31
C7orf43	C7orf43
C7orf49	C7orf49
C7orf50	C7orf50
C7orf73	C7orf73
C8G	C8G
C8orf33	C8orf33
C8orf37	C8orf37
C8orf4	C8orf4
C8orf44	C8orf44
C8orf46	C8orf46
C8orf58	C8orf58
C8orf59	C8orf59
C8orf76	C8orf76
C8orf82	C8orf82
C9orf142	C9orf142
C9orf16	C9orf16
C9orf172	C9orf172
C9orf3	C9orf3
C9orf40	C9orf40
C9orf64	C9orf64
C9orf66	C9orf66
C9orf69	C9orf69
C9orf72	C9orf72
C9orf78	C9orf78
C9orf84	C9orf84
C9orf85	C9orf85
CA1	CA1
CA11	CA11
CA13	CA13
CA14	CA14
CA2	CA2
CA3	CA3
CA5B	CA5B
CAAP1	CAAP1
CAB39	CAB39
CAB39L	CAB39L
CABIN1	CABIN1
CABLES1	CABLES1
CABLES2	CABLES2
CABP4	CABP4
CACFD1	CACFD1
CACNA1C	CACNA1C
CACNA2D2	CACNA2D2
CACNA2D4	CACNA2D4
CACNB1	CACNB1
CACNB2	CACNB2
CACNB3	CACNB3
CACTIN	CACTIN
CACUL1	CACUL1
CACYBP	CACYBP
CAD	CAD
CADM1	CADM1
CALCB	CALCB
CALCOCO1	CALCOCO1
CALCOCO2	CALCOCO2
CALCRL	CALCRL
CALD1	CALD1
CALHM2	CALHM2
CALM1	CALM1
CALM2	CALM2
CALM3	CALM3
CALR	CALR
CALU	CALU
CAMK1	CAMK1
CAMK1D	CAMK1D
CAMK2D	CAMK2D
CAMK2G	CAMK2G
CAMK2N1	CAMK2N1
CAMK4	CAMK4
CAMKK1	CAMKK1
CAMKK2	CAMKK2
CAMKMT	CAMKMT
CAMLG	CAMLG
CAMSAP1	CAMSAP1
CAMTA1	CAMTA1
CAMTA2	CAMTA2
CAND1	CAND1
CAND2	CAND2
CANT1	CANT1
CANX	CANX
CAP1	CAP1
CAPG	CAPG
CAPN1	CAPN1
CAPN10	CAPN10
CAPN12	CAPN12
CAPN15	CAPN15
CAPN2	CAPN2
CAPN5	CAPN5
CAPN7	CAPN7
CAPNS1	CAPNS1
CAPRIN1	CAPRIN1
CAPRIN2	CAPRIN2
CAPS	CAPS
CAPS2	CAPS2
CAPZA1	CAPZA1
CAPZA2	CAPZA2
CAPZB	CAPZB
CARD10	CARD10
CARD11	CARD11
CARD16	CARD16
CARD19	CARD19
CARD6	CARD6
CARD8	CARD8
CARD9	CARD9
CARF	CARF
CARHSP1	CARHSP1
CARM1	CARM1
CARMIL1	CARMIL1
CARMIL2	CARMIL2
CARMIL3	CARMIL3
CARNMT1	CARNMT1
CARNS1	CARNS1
CARS	CARS
CARS2	CARS2
CASC1	CASC1
CASC3	CASC3
CASC4	CASC4
CASD1	CASD1
CASK	CASK
CASP1	CASP1
CASP10	CASP10
CASP2	CASP2
CASP3	CASP3
CASP4	CASP4
CASP6	CASP6
CASP7	CASP7
CASP8	CASP8
CASP8AP2	CASP8AP2
CASP9	CASP9
CASS4	CASS4
CAST	CAST
CASZ1	CASZ1
CAT	CAT
CATSPER1	CATSPER1
CATSPER2	CATSPER2
CATSPERB	CATSPERB
CATSPERG	CATSPERG
CAV1	CAV1
CBFA2T2	CBFA2T2
CBFB	CBFB
CBL	CBL
CBLB	CBLB
CBLL1	CBLL1
CBR1	CBR1
CBR3	CBR3
CBR4	CBR4
CBWD1	CBWD1
CBWD2	CBWD2
CBWD3	CBWD3
CBWD5	CBWD5
CBWD7	CBWD7
CBX1	CBX1
CBX3	CBX3
CBX4	CBX4
CBX5	CBX5
CBX6	CBX6
CBX7	CBX7
CBX8	CBX8
CBY1	CBY1
CC2D1A	CC2D1A
CC2D1B	CC2D1B
CC2D2A	CC2D2A
CCAR1	CCAR1
CCAR2	CCAR2
CCDC102A	CCDC102A
CCDC102B	CCDC102B
CCDC107	CCDC107
CCDC112	CCDC112
CCDC114	CCDC114
CCDC115	CCDC115
CCDC117	CCDC117
CCDC12	CCDC12
CCDC120	CCDC120
CCDC121	CCDC121
CCDC122	CCDC122
CCDC124	CCDC124
CCDC125	CCDC125
CCDC126	CCDC126
CCDC127	CCDC127
CCDC130	CCDC130
CCDC134	CCDC134
CCDC136	CCDC136
CCDC137	CCDC137
CCDC138	CCDC138
CCDC14	CCDC14
CCDC141	CCDC141
CCDC142	CCDC142
CCDC144A	CCDC144A
CCDC146	CCDC146
CCDC15	CCDC15
CCDC152	CCDC152
CCDC157	CCDC157
CCDC159	CCDC159
CCDC163	CCDC163
CCDC167	CCDC167
CCDC168	CCDC168
CCDC17	CCDC17
CCDC171	CCDC171
CCDC173	CCDC173
CCDC174	CCDC174
CCDC18	CCDC18
CCDC180	CCDC180
CCDC183	CCDC183
CCDC184	CCDC184
CCDC186	CCDC186
CCDC189	CCDC189
CCDC191	CCDC191
CCDC22	CCDC22
CCDC24	CCDC24
CCDC25	CCDC25
CCDC28A	CCDC28A
CCDC28B	CCDC28B
CCDC30	CCDC30
CCDC39	CCDC39
CCDC43	CCDC43
CCDC47	CCDC47
CCDC50	CCDC50
CCDC51	CCDC51
CCDC53	CCDC53
CCDC57	CCDC57
CCDC58	CCDC58
CCDC59	CCDC59
CCDC6	CCDC6
CCDC61	CCDC61
CCDC65	CCDC65
CCDC66	CCDC66
CCDC69	CCDC69
CCDC7	CCDC7
CCDC71L	CCDC71L
CCDC77	CCDC77
CCDC78	CCDC78
CCDC80	CCDC80
CCDC82	CCDC82
CCDC84	CCDC84
CCDC85B	CCDC85B
CCDC85C	CCDC85C
CCDC86	CCDC86
CCDC88A	CCDC88A
CCDC88B	CCDC88B
CCDC88C	CCDC88C
CCDC9	CCDC9
CCDC90B	CCDC90B
CCDC91	CCDC91
CCDC92	CCDC92
CCDC93	CCDC93
CCDC94	CCDC94
CCDC97	CCDC97
CCHCR1	CCHCR1
CCL18	CCL18
CCL2	CCL2
CCL20	CCL20
CCL21	CCL21
CCL22	CCL22
CCL28	CCL28
CCL3	CCL3
CCL3L3	CCL3L3
CCL4	CCL4
CCL4L2	CCL4L2
CCL5	CCL5
CCM2	CCM2
CCNA2	CCNA2
CCNB1	CCNB1
CCNB1IP1	CCNB1IP1
CCNB2	CCNB2
CCNB3	CCNB3
CCNC	CCNC
CCND1	CCND1
CCND2	CCND2
CCND3	CCND3
CCNDBP1	CCNDBP1
CCNE1	CCNE1
CCNE2	CCNE2
CCNF	CCNF
CCNG1	CCNG1
CCNG2	CCNG2
CCNH	CCNH
CCNI	CCNI
CCNJ	CCNJ
CCNJL	CCNJL
CCNK	CCNK
CCNL1	CCNL1
CCNL2	CCNL2
CCNT1	CCNT1
CCNT2	CCNT2
CCNY	CCNY
CCNYL1	CCNYL1
CCP110	CCP110
CCPG1	CCPG1
CCR1	CCR1
CCR2	CCR2
CCR5	CCR5
CCR7	CCR7
CCR8	CCR8
CCRL2	CCRL2
CCS	CCS
CCSAP	CCSAP
CCSER1	CCSER1
CCSER2	CCSER2
CCT2	CCT2
CCT3	CCT3
CCT4	CCT4
CCT5	CCT5
CCT6A	CCT6A
CCT6B	CCT6B
CCT7	CCT7
CCT8	CCT8
CCZ1	CCZ1
CCZ1B	CCZ1B
CD101	CD101
CD109	CD109
CD14	CD14
CD151	CD151
CD160	CD160
CD163	CD163
CD164	CD164
CD177	CD177
CD180	CD180
CD19	CD19
CD1C	CD1C
CD1D	CD1D
CD2	CD2
CD200R1	CD200R1
CD22	CD22
CD226	CD226
CD24	CD24
CD244	CD244
CD247	CD247
CD27	CD27
CD274	CD274
CD28	CD28
CD2AP	CD2AP
CD2BP2	CD2BP2
CD300A	CD300A
CD300C	CD300C
CD300E	CD300E
CD300LB	CD300LB
CD300LF	CD300LF
CD302	CD302
CD320	CD320
CD33	CD33
CD34	CD34
CD36	CD36
CD37	CD37
CD38	CD38
CD3D	CD3D
CD3E	CD3E
CD3EAP	CD3EAP
CD3G	CD3G
CD4	CD4
CD40	CD40
CD40LG	CD40LG
CD44	CD44
CD46	CD46
CD47	CD47
CD48	CD48
CD5	CD5
CD52	CD52
CD53	CD53
CD55	CD55
CD58	CD58
CD59	CD59
CD5L	CD5L
CD6	CD6
CD63	CD63
CD69	CD69
CD7	CD7
CD72	CD72
CD74	CD74
CD79A	CD79A
CD79B	CD79B
CD81	CD81
CD82	CD82
CD83	CD83
CD84	CD84
CD86	CD86
CD8A	CD8A
CD8B	CD8B
CD9	CD9
CD93	CD93
CD96	CD96
CD99	CD99
CD99L2	CD99L2
CDA	CDA
CDADC1	CDADC1
CDAN1	CDAN1
CDC123	CDC123
CDC14A	CDC14A
CDC14B	CDC14B
CDC16	CDC16
CDC20	CDC20
CDC23	CDC23
CDC25B	CDC25B
CDC26	CDC26
CDC27	CDC27
CDC34	CDC34
CDC37	CDC37
CDC37L1	CDC37L1
CDC40	CDC40
CDC42	CDC42
CDC42BPG	CDC42BPG
CDC42EP2	CDC42EP2
CDC42EP3	CDC42EP3
CDC42EP4	CDC42EP4
CDC42SE1	CDC42SE1
CDC42SE2	CDC42SE2
CDC45	CDC45
CDC5L	CDC5L
CDC6	CDC6
CDC7	CDC7
CDC73	CDC73
CDCA3	CDCA3
CDCA4	CDCA4
CDCA5	CDCA5
CDCA7	CDCA7
CDCA7L	CDCA7L
CDCA8	CDCA8
CDCP1	CDCP1
CDH23	CDH23
CDH24	CDH24
CDHR1	CDHR1
CDHR3	CDHR3
CDIP1	CDIP1
CDIPT	CDIPT
CDK1	CDK1
CDK10	CDK10
CDK11A	CDK11A
CDK11B	CDK11B
CDK12	CDK12
CDK13	CDK13
CDK14	CDK14
CDK16	CDK16
CDK17	CDK17
CDK19	CDK19
CDK2	CDK2
CDK20	CDK20
CDK2AP1	CDK2AP1
CDK2AP2	CDK2AP2
CDK4	CDK4
CDK5	CDK5
CDK5R1	CDK5R1
CDK5RAP1	CDK5RAP1
CDK5RAP2	CDK5RAP2
CDK5RAP3	CDK5RAP3
CDK6	CDK6
CDK7	CDK7
CDK8	CDK8
CDK9	CDK9
CDKAL1	CDKAL1
CDKL1	CDKL1
CDKL3	CDKL3
CDKL5	CDKL5
CDKN1A	CDKN1A
CDKN1B	CDKN1B
CDKN1C	CDKN1C
CDKN2A	CDKN2A
CDKN2AIP	CDKN2AIP
CDKN2AIPNL	CDKN2AIPNL
CDKN2B	CDKN2B
CDKN2C	CDKN2C
CDKN2D	CDKN2D
CDKN3	CDKN3
CDNF	CDNF
CDO1	CDO1
CDPF1	CDPF1
CDR2	CDR2
CDS2	CDS2
CDT1	CDT1
CDV3	CDV3
CDYL	CDYL
CDYL2	CDYL2
CEACAM1	CEACAM1
CEACAM21	CEACAM21
CEACAM4	CEACAM4
CEACAM6	CEACAM6
CEACAM8	CEACAM8
CEBPA	CEBPA
CEBPB	CEBPB
CEBPD	CEBPD
CEBPG	CEBPG
CEBPZ	CEBPZ
CEBPZOS	CEBPZOS
CECR1	CECR1
CECR5	CECR5
CELF1	CELF1
CELF2	CELF2
CELSR1	CELSR1
CELSR2	CELSR2
CELSR3	CELSR3
CEMIP	CEMIP
CENPB	CENPB
CENPBD1	CENPBD1
CENPC	CENPC
CENPE	CENPE
CENPF	CENPF
CENPH	CENPH
CENPJ	CENPJ
CENPK	CENPK
CENPL	CENPL
CENPM	CENPM
CENPN	CENPN
CENPO	CENPO
CENPP	CENPP
CENPQ	CENPQ
CENPT	CENPT
CENPU	CENPU
CENPV	CENPV
CENPW	CENPW
CENPX	CENPX
CEP104	CEP104
CEP112	CEP112
CEP120	CEP120
CEP126	CEP126
CEP128	CEP128
CEP131	CEP131
CEP135	CEP135
CEP152	CEP152
CEP162	CEP162
CEP164	CEP164
CEP170	CEP170
CEP19	CEP19
CEP192	CEP192
CEP250	CEP250
CEP290	CEP290
CEP295	CEP295
CEP350	CEP350
CEP41	CEP41
CEP44	CEP44
CEP57	CEP57
CEP57L1	CEP57L1
CEP63	CEP63
CEP68	CEP68
CEP70	CEP70
CEP72	CEP72
CEP76	CEP76
CEP78	CEP78
CEP83	CEP83
CEP85	CEP85
CEP85L	CEP85L
CEP89	CEP89
CEP95	CEP95
CEP97	CEP97
CEPT1	CEPT1
CERCAM	CERCAM
CERK	CERK
CERKL	CERKL
CERS2	CERS2
CERS4	CERS4
CERS5	CERS5
CERS6	CERS6
CES1	CES1
CES2	CES2
CES4A	CES4A
CETN2	CETN2
CETN3	CETN3
CFAP20	CFAP20
CFAP36	CFAP36
CFAP44	CFAP44
CFAP45	CFAP45
CFAP46	CFAP46
CFAP54	CFAP54
CFAP70	CFAP70
CFAP97	CFAP97
CFD	CFD
CFDP1	CFDP1
CFH	CFH
CFL1	CFL1
CFL2	CFL2
CFLAR	CFLAR
CFP	CFP
CGGBP1	CGGBP1
CGRRF1	CGRRF1
CH25H	CH25H
CH507-42P11.8	CH507-42P11.8
CH507-9B2.3	CH507-9B2.3
CH507-9B2.5	CH507-9B2.5
CH507-9B2.9	CH507-9B2.9
CHAC2	CHAC2
CHAF1A	CHAF1A
CHAF1B	CHAF1B
CHAMP1	CHAMP1
CHCHD1	CHCHD1
CHCHD10	CHCHD10
CHCHD2	CHCHD2
CHCHD3	CHCHD3
CHCHD4	CHCHD4
CHCHD5	CHCHD5
CHCHD6	CHCHD6
CHCHD7	CHCHD7
CHD1	CHD1
CHD1L	CHD1L
CHD2	CHD2
CHD3	CHD3
CHD4	CHD4
CHD6	CHD6
CHD7	CHD7
CHD8	CHD8
CHD9	CHD9
CHEK1	CHEK1
CHEK2	CHEK2
CHERP	CHERP
CHFR	CHFR
CHI3L2	CHI3L2
CHIC1	CHIC1
CHIC2	CHIC2
CHID1	CHID1
CHKA	CHKA
CHKB	CHKB
CHKB-CPT1B	CHKB-CPT1B
CHM	CHM
CHML	CHML
CHMP1A	CHMP1A
CHMP1B	CHMP1B
CHMP2A	CHMP2A
CHMP2B	CHMP2B
CHMP3	CHMP3
CHMP4A	CHMP4A
CHMP4B	CHMP4B
CHMP5	CHMP5
CHMP6	CHMP6
CHMP7	CHMP7
CHN2	CHN2
CHORDC1	CHORDC1
CHP1	CHP1
CHPF	CHPF
CHPF2	CHPF2
CHPT1	CHPT1
CHRAC1	CHRAC1
CHRNB1	CHRNB1
CHRNE	CHRNE
CHST10	CHST10
CHST11	CHST11
CHST12	CHST12
CHST14	CHST14
CHST15	CHST15
CHST2	CHST2
CHST7	CHST7
CHSY1	CHSY1
CHTF18	CHTF18
CHTF8	CHTF8
CHTOP	CHTOP
CHUK	CHUK
CHURC1	CHURC1
CIAO1	CIAO1
CIAPIN1	CIAPIN1
CIB1	CIB1
CIC	CIC
CIDEB	CIDEB
CIITA	CIITA
CINP	CINP
CIPC	CIPC
CIR1	CIR1
CIRBP	CIRBP
CISD1	CISD1
CISD2	CISD2
CISD3	CISD3
CISH	CISH
CIT	CIT
CITED2	CITED2
CITED4	CITED4
CIZ1	CIZ1
CKAP2	CKAP2
CKAP4	CKAP4
CKAP5	CKAP5
CKB	CKB
CKLF	CKLF
CKLF-CMTM1	CKLF-CMTM1
CKMT2	CKMT2
CKS1B	CKS1B
CKS2	CKS2
CLASP1	CLASP1
CLASP2	CLASP2
CLASRP	CLASRP
CLCC1	CLCC1
CLCF1	CLCF1
CLCN2	CLCN2
CLCN3	CLCN3
CLCN5	CLCN5
CLCN6	CLCN6
CLCN7	CLCN7
CLDN15	CLDN15
CLDN4	CLDN4
CLDN5	CLDN5
CLDN7	CLDN7
CLDND1	CLDND1
CLDND2	CLDND2
CLEC11A	CLEC11A
CLEC12A	CLEC12A
CLEC16A	CLEC16A
CLEC2B	CLEC2B
CLEC2D	CLEC2D
CLEC4A	CLEC4A
CLEC4D	CLEC4D
CLEC4E	CLEC4E
CLEC7A	CLEC7A
CLHC1	CLHC1
CLIC1	CLIC1
CLIC2	CLIC2
CLIC3	CLIC3
CLIC4	CLIC4
CLIC5	CLIC5
CLINT1	CLINT1
CLIP1	CLIP1
CLIP2	CLIP2
CLIP4	CLIP4
CLK1	CLK1
CLK2	CLK2
CLK3	CLK3
CLK4	CLK4
CLMN	CLMN
CLMP	CLMP
CLN3	CLN3
CLN5	CLN5
CLN6	CLN6
CLN8	CLN8
CLNK	CLNK
CLNS1A	CLNS1A
CLOCK	CLOCK
CLP1	CLP1
CLPB	CLPB
CLPP	CLPP
CLPTM1	CLPTM1
CLPTM1L	CLPTM1L
CLPX	CLPX
CLSPN	CLSPN
CLSTN1	CLSTN1
CLSTN3	CLSTN3
CLTA	CLTA
CLTB	CLTB
CLTC	CLTC
CLTCL1	CLTCL1
CLU	CLU
CLUAP1	CLUAP1
CLUH	CLUH
CLYBL	CLYBL
CMAS	CMAS
CMC1	CMC1
CMC2	CMC2
CMIP	CMIP
CMKLR1	CMKLR1
CMPK1	CMPK1
CMPK2	CMPK2
CMSS1	CMSS1
CMTM1	CMTM1
CMTM2	CMTM2
CMTM3	CMTM3
CMTM4	CMTM4
CMTM6	CMTM6
CMTM7	CMTM7
CMTM8	CMTM8
CMTR1	CMTR1
CMTR2	CMTR2
CNBP	CNBP
CNDP2	CNDP2
CNEP1R1	CNEP1R1
CNIH1	CNIH1
CNIH3	CNIH3
CNIH4	CNIH4
CNKSR2	CNKSR2
CNN2	CNN2
CNN3	CNN3
CNNM2	CNNM2
CNNM3	CNNM3
CNNM4	CNNM4
CNOT1	CNOT1
CNOT10	CNOT10
CNOT11	CNOT11
CNOT2	CNOT2
CNOT3	CNOT3
CNOT4	CNOT4
CNOT6	CNOT6
CNOT6L	CNOT6L
CNOT7	CNOT7
CNOT8	CNOT8
CNOT9	CNOT9
CNP	CNP
CNPPD1	CNPPD1
CNPY2	CNPY2
CNPY3	CNPY3
CNPY4	CNPY4
CNR2	CNR2
CNST	CNST
CNTD1	CNTD1
CNTNAP1	CNTNAP1
CNTRL	CNTRL
CNTROB	CNTROB
COA1	COA1
COA3	COA3
COA4	COA4
COA5	COA5
COA6	COA6
COA7	COA7
COASY	COASY
COBLL1	COBLL1
COG1	COG1
COG2	COG2
COG3	COG3
COG4	COG4
COG5	COG5
COG6	COG6
COG7	COG7
COG8	COG8
COIL	COIL
COL11A2	COL11A2
COL13A1	COL13A1
COL15A1	COL15A1
COL16A1	COL16A1
COL18A1	COL18A1
COL1A1	COL1A1
COL1A2	COL1A2
COL24A1	COL24A1
COL3A1	COL3A1
COL4A1	COL4A1
COL4A2	COL4A2
COL4A3	COL4A3
COL4A3BP	COL4A3BP
COL4A4	COL4A4
COL6A1	COL6A1
COL6A2	COL6A2
COL9A2	COL9A2
COLGALT1	COLGALT1
COLGALT2	COLGALT2
COLQ	COLQ
COMMD1	COMMD1
COMMD10	COMMD10
COMMD2	COMMD2
COMMD3	COMMD3
COMMD4	COMMD4
COMMD5	COMMD5
COMMD6	COMMD6
COMMD7	COMMD7
COMMD8	COMMD8
COMMD9	COMMD9
COMT	COMT
COMTD1	COMTD1
COPA	COPA
COPB1	COPB1
COPB2	COPB2
COPE	COPE
COPG1	COPG1
COPG2	COPG2
COPRS	COPRS
COPS2	COPS2
COPS3	COPS3
COPS4	COPS4
COPS5	COPS5
COPS6	COPS6
COPS7A	COPS7A
COPS7B	COPS7B
COPS8	COPS8
COPS9	COPS9
COPZ1	COPZ1
COPZ2	COPZ2
COQ10A	COQ10A
COQ10B	COQ10B
COQ2	COQ2
COQ3	COQ3
COQ4	COQ4
COQ5	COQ5
COQ6	COQ6
COQ7	COQ7
COQ8A	COQ8A
COQ8B	COQ8B
COQ9	COQ9
CORO1A	CORO1A
CORO1B	CORO1B
CORO1C	CORO1C
CORO2A	CORO2A
CORO6	CORO6
CORO7	CORO7
COTL1	COTL1
COX10	COX10
COX11	COX11
COX14	COX14
COX15	COX15
COX16	COX16
COX17	COX17
COX18	COX18
COX19	COX19
COX20	COX20
COX4I1	COX4I1
COX5A	COX5A
COX5B	COX5B
COX6A1	COX6A1
COX6B1	COX6B1
COX6C	COX6C
COX7A2	COX7A2
COX7A2L	COX7A2L
COX7B	COX7B
COX7C	COX7C
COX8A	COX8A
CPAMD8	CPAMD8
CPD	CPD
CPEB2	CPEB2
CPEB3	CPEB3
CPEB4	CPEB4
CPM	CPM
CPNE1	CPNE1
CPNE2	CPNE2
CPNE3	CPNE3
CPNE7	CPNE7
CPNE8	CPNE8
CPOX	CPOX
CPPED1	CPPED1
CPQ	CPQ
CPSF1	CPSF1
CPSF2	CPSF2
CPSF3	CPSF3
CPSF3L	CPSF3L
CPSF4	CPSF4
CPSF6	CPSF6
CPSF7	CPSF7
CPT1A	CPT1A
CPT1B	CPT1B
CPT2	CPT2
CPTP	CPTP
CPVL	CPVL
CPXM1	CPXM1
CR1	CR1
CR2	CR2
CRACR2A	CRACR2A
CRACR2B	CRACR2B
CRADD	CRADD
CRAMP1	CRAMP1
CRAT	CRAT
CRBN	CRBN
CRCP	CRCP
CREB1	CREB1
CREB3	CREB3
CREB3L2	CREB3L2
CREB3L4	CREB3L4
CREB5	CREB5
CREBBP	CREBBP
CREBL2	CREBL2
CREBRF	CREBRF
CREBZF	CREBZF
CREG1	CREG1
CRELD1	CRELD1
CRELD2	CRELD2
CREM	CREM
CRIM1	CRIM1
CRIP1	CRIP1
CRIP2	CRIP2
CRIPAK	CRIPAK
CRIPT	CRIPT
CRISPLD2	CRISPLD2
CRK	CRK
CRKL	CRKL
CRLF1	CRLF1
CRLF3	CRLF3
CRLS1	CRLS1
CRNKL1	CRNKL1
CROCC	CROCC
CROT	CROT
CRTAM	CRTAM
CRTAP	CRTAP
CRTC1	CRTC1
CRTC2	CRTC2
CRTC3	CRTC3
CRY1	CRY1
CRY2	CRY2
CRYBG3	CRYBG3
CRYGS	CRYGS
CRYL1	CRYL1
CRYZ	CRYZ
CRYZL1	CRYZL1
CS	CS
CSAD	CSAD
CSDE1	CSDE1
CSE1L	CSE1L
CSF1	CSF1
CSF1R	CSF1R
CSF2	CSF2
CSF2RA	CSF2RA
CSF2RB	CSF2RB
CSF3	CSF3
CSF3R	CSF3R
CSGALNACT1	CSGALNACT1
CSGALNACT2	CSGALNACT2
CSK	CSK
CSNK1A1	CSNK1A1
CSNK1D	CSNK1D
CSNK1E	CSNK1E
CSNK1G1	CSNK1G1
CSNK1G2	CSNK1G2
CSNK1G3	CSNK1G3
CSNK2A1	CSNK2A1
CSNK2A2	CSNK2A2
CSNK2B	CSNK2B
CSPG4	CSPG4
CSPP1	CSPP1
CSRNP1	CSRNP1
CSRNP2	CSRNP2
CSRP1	CSRP1
CSRP2	CSRP2
CST3	CST3
CST7	CST7
CSTA	CSTA
CSTB	CSTB
CSTF1	CSTF1
CSTF2	CSTF2
CSTF2T	CSTF2T
CSTF3	CSTF3
CTAGE5	CTAGE5
CTB-133G6.1	CTB-133G6.1
CTB-50L17.10	CTB-50L17.10
CTBP1	CTBP1
CTBP2	CTBP2
CTBS	CTBS
CTC-479C5.12	CTC-479C5.12
CTC-534A2.2	CTC-534A2.2
