Probe_ID	Gene_Symbol
Hs.201058_at	STMN4
Hs.201071_at	RGAG1
Hs.20107_at	KLC1
Hs.201083_at	MAL2
Hs.201134_at	TTC25
Hs.201253_at	CKAP5
Hs.2012_at	TCN1
Hs.201340_at	SEMA3D
Hs.20136_at	MAMLD1
Hs.201378_at	DNAH12
Hs.201379_at	PHKA1
Hs.201398_at	C1QTNF1
Hs.20142_at	GON7
Hs.201441_at	LINC00284
Hs.201555_at	EPHX4
Hs.20157_at	CDK5RAP3
Hs.20158_at	APTX
Hs.201623_at	NHS
Hs.201641_at	BASP1
Hs.201667_at	AKR1D1
Hs.201671_at	SOX13
Hs.201688_at	CHIT1
Hs.201805_at	LAMC3
Hs.201854_at	EPHA5-AS1
Hs.201897_at	POLA2
Hs.201918_at	HIPK3
Hs.201921_at	ST7L
Hs.201978_at	PTGS1
Hs.202001_at	TRAPPC8
Hs.202010_at	PLCL2
Hs.202011_at	CCDC47
Hs.20205_at	HBBP1
Hs.202095_at	EMX2
Hs.202097_at	PCOLCE
Hs.202207_at	OSCP1
Hs.202238_at	KIAA1429
Hs.202247_at	OTP
Hs.20225_at	TFIP11
Hs.2022_at	TGM3
Hs.202351_at	PALD1
Hs.202354_at	DIO2
Hs.202355_at	DISP3
Hs.202438_at	LRRC18
Hs.202453_at	MYC
Hs.202470_at	UVRAG
Hs.202517_at	TMEM55A
Hs.202521_at	KIAA1456
Hs.202522_at	GLMP
Hs.202526_at	SOX1
Hs.202542_at	CCDC40
Hs.202577_at	ZBTB20
Hs.202672_at	DNMT1
Hs.202676_at	SYCP2
Hs.202680_at	LILRP2
Hs.202686_at	SCGB1D1
Hs.20274_at	SLC41A1
Hs.202_at	TSPO
Hs.203099_at	WAPL
Hs.2030_at	THBD
Hs.20315_at	IFIT1
Hs.203206_at	XPO5
Hs.203420_at	TNK1
Hs.203559_at	MRPL44
Hs.203634_at	GSTO2
Hs.203637_at	PLS1
Hs.203691_at	DCBLD2
Hs.203717_at	FN1
Hs.203896_at	TMEM184C
Hs.203910_at	SGTA
Hs.203952_at	TRRAP
Hs.20395_at	CHD7
Hs.203965_at	PHTF2
Hs.203_at	CCKBR
Hs.204041_at	AHSA1
Hs.204044_at	TNFRSF11A
Hs.204096_at	SCGB1D2
Hs.204121_at	IGSF9B
Hs.204238_at	LCN2
Hs.2042_at	CRISP2
Hs.204449_at	ZNF470
Hs.204475_at	HTATSF1
Hs.20447_at	PAK4
Hs.204559_at	SUCO
Hs.204564_at	EFR3A
Hs.204575_at	DOPEY2
Hs.204619_at	TYW5
Hs.204732_at	MMP26
Hs.204773_at	WDR77
Hs.204947_at	PLAC9
Hs.20506_at	ZNF677
Hs.205163_at	MRPL3
Hs.20516_at	HDAC4
Hs.20521_at	PRMT1
Hs.20529_at	TPRG1L
Hs.205392_at	ZNF507
Hs.205403_at	COL6A5
Hs.205427_at	WDR35
Hs.205457_at	PRX
Hs.205558_at	GLIPR1
Hs.20575_at	PIGAP1
Hs.2057_at	UMPS
Hs.205816_at	SLC17A1
Hs.20588_at	LOC105371712
Hs.206770_at	ZBTB22
Hs.207106_at	SYNM
Hs.207157_at	ANKDD1A
Hs.20716_at	TIMM17A
Hs.207459_at	ST6GAL1
Hs.207465_at	MS4A15
Hs.207471_at	PROCA1
Hs.207538_at	JAK1
Hs.207603_at	CBLN3
Hs.207631_at	LMO7
Hs.20768_at	ZNF581
Hs.207745_at	RBL1
Hs.207763_at	MAPK8IP3
Hs.207776_at	AGA
Hs.208081_at	HRCT1
Hs.208093_at	KIAA1324L
Hs.208124_at	ESR1
Hs.208206_at	TNIP3
Hs.208219_at	TSPAN10
Hs.208229_at	KISS1R
Hs.208267_at	MCF2L2
Hs.208343_at	GAL3ST3
Hs.208358_at	EVA1C
Hs.208388_at	FANCD2
Hs.208414_at	SLC25A40
Hs.20848_at	WDSUB1
Hs.208544_at	KCNK1
Hs.208550_at	WDFY2
Hs.208597_at	CTBP1
Hs.208600_at	TMPRSS3
Hs.208623_at	LOC105372881
Hs.208673_at	NMNAT3
Hs.208680_at	COG4
Hs.208681_at	BBS4
Hs.208701_at	C18orf54
Hs.208759_at	NLK
Hs.208765_at	GPHN
Hs.20879_at	ZNF691
Hs.208854_at	CD69
Hs.208912_at	CENPM
Hs.208914_at	C9orf64
Hs.2090_at	PTGER2
Hs.209151_at	ETFRF1
Hs.209153_at	ANGPTL3
Hs.209206_at	ACTL9
Hs.209253_at	PRRG3
Hs.20930_at	PCBP4
Hs.209402_at	SP7
Hs.209431_at	TIPRL
Hs.209527_at	NRK
Hs.209542_at	SH2D6
Hs.209561_at	LNPK
Hs.209577_at	CECR6
Hs.20961_at	GPER1
Hs.209945_at	TDP1
Hs.209979_at	LRFN4
Hs.209983_at	STMN1
Hs.209989_at	LMBR1
Hs.21016_at	COCH
Hs.21026_at	ZNF385D
Hs.210283_at	COL5A1
Hs.210343_at	BCL2L14
Hs.21035_at	GALNT16
Hs.210367_at	SCAF11
Hs.210377_at	CCDC38
Hs.210385_at	HERC1
Hs.210469_at	ELMO2
Hs.210532_at	KIAA0141
Hs.210546_at	IL21R
Hs.210586_at	LACC1
Hs.210677_at	TEX29
Hs.210862_at	TBR1
Hs.210870_at	SEMA5B
Hs.210891_at	TBC1D4
Hs.210995_at	CA12
Hs.211046_at	WDR88
Hs.211079_at	ZNHIT1
Hs.21107_at	NLGN4X
Hs.211092_at	BPIFA1
Hs.211238_at	IL36G
Hs.211267_at	SFTA2
Hs.211282_at	CRELD2
Hs.211426_at	THBS4
Hs.211441_at	PHF2
Hs.21145_at	GATAD1
Hs.211463_at	DNM2
Hs.211475_at	WFIKKN2
Hs.211511_at	TCTN1
Hs.211520_at	RIC1
Hs.211571_at	HCCS
Hs.211575_at	IFNA2
Hs.211589_at	PPEF1
Hs.211594_at	PSMC4
Hs.211602_at	SMC1A
Hs.21160_at	ME1
Hs.21162_at	RTBDN
Hs.211700_at	FAM135A
Hs.211701_at	GPC2
Hs.211751_at	BEGAIN
Hs.211800_at	COG2
Hs.211823_at	TIGD1
Hs.211869_at	DKK2
Hs.21187_at	TRUB1
Hs.211914_at	NDUFS7
Hs.211929_at	TXN2
Hs.212088_at	EPHX2
Hs.212102_at	PDIA6
Hs.21213_at	MYO5A
Hs.212140_at	CWF19L2
Hs.212172_at	BCO1
Hs.212293_at	G6PC
Hs.212332_at	CAV2
Hs.212360_at	DNAH5
Hs.212395_at	CIZ1
Hs.21239_at	RPH3A
Hs.21249_at	ZC3H12B
Hs.212511_at	IGSF21
Hs.212606_at	GLS2
Hs.212613_at	C9orf163
Hs.212680_at	TNFRSF18
Hs.212774_at	UBA6
Hs.212838_at	A2M
Hs.212885_at	CNRIP1
Hs.2128_at	DUSP5
Hs.212957_at	TRIM59
Hs.213044_at	NAT16
Hs.213050_at	ELAVL4
Hs.213137_at	CHSY3
Hs.2131_at	AVPR1A
Hs.213264_at	YARS
Hs.213284_at	SLC6A18
Hs.213289_at	LDLR
Hs.213307_at	DCAF4L1
Hs.21331_at	ZWILCH
Hs.213327_at	CASP5
Hs.21334_at	NAGPA
Hs.213389_at	GOLGB1
Hs.213394_at	EPB41L3
Hs.2133_at	RPE65
Hs.213424_at	SFRP1
Hs.213467_at	TNFRSF10D
Hs.213470_at	PSMB7
Hs.213534_at	ZNF575
Hs.213603_at	MFSD6L
Hs.213642_at	SLC35D1
Hs.21365_at	NAP1L3
Hs.213666_at	RPRD2
Hs.213690_at	WDR70
Hs.213717_at	OPN5
Hs.213724_at	SUPT16H
Hs.21374_at	SNCA
Hs.21375_at	CTNNA3
Hs.213762_at	WDR49
Hs.21380_at	LONRF2
Hs.21398_at	GNPDA2
Hs.214043_at	MCUR1
Hs.21413_at	SLC12A5
Hs.214142_at	MTHFR
Hs.21417_at	ZCCHC12
Hs.21422_at	NRCAM
Hs.21454_at	TDRD9
Hs.2149_at	ACTL8
Hs.21509_at	GLI3
Hs.215502_at	CWF19L1
Hs.21554_at	KIAA1107
Hs.215766_at	LARP4B
Hs.21577_at	SNUPN
Hs.2157_at	WAS
Hs.21590_at	RBM48
Hs.2159_at	ACAN
Hs.21611_at	KIF3C
Hs.2161_at	C5AR1
Hs.216226_at	SYNGR1
Hs.21631_at	AUTS2
Hs.216363_at	LOC101927342
Hs.216386_at	TMEM5
Hs.21639_at	SPEG
Hs.2164_at	PPBP
Hs.216623_at	ATP8B1
Hs.216639_at	MSH4
Hs.216653_at	FBXO9
Hs.21701_at	DOLPP1
Hs.2171_at	GDF10
Hs.217409_at	MORN4
Hs.217484_at	ANKRD22
Hs.21754_at	SV2B
Hs.21765_at	FADS3
Hs.21771_at	NELFA
Hs.218040_at	ITGB3
Hs.21811_at	CCDC94
Hs.21816_at	PPP1R9A
Hs.218362_at	PDDC1
Hs.218366_at	KLK4
Hs.21837_at	SEZ6
Hs.21861_at	TCEAL7
Hs.21899_at	SLC35A2
Hs.21902_at	ZDHHC23
Hs.219140_at	NPPB
Hs.21929_at	LYPD6
Hs.21938_at	OSBPL9
Hs.21945_at	LCA5
Hs.21963_at	PSD2
Hs.2200_at	PRF1
Hs.22011_at	C1QTNF6
Hs.22026_at	TM4SF18
Hs.22047_at	SMIM1
Hs.22049_at	PINLYP
Hs.220558_at	LOC100506271
Hs.220594_at	CCDC58
Hs.220649_at	CLEC4G
Hs.22065_at	CDC42SE1
Hs.220844_at	SLC22A11
Hs.220864_at	CHD2
Hs.220931_at	SMCO3
Hs.220963_at	MDP1
Hs.220971_at	FOSL2
Hs.22109_at	BAHD1
Hs.2210_at	ZNHIT3
Hs.22111_at	IGSF1
Hs.221127_at	SLC39A11
Hs.221375_at	IFNLR1
Hs.22140_at	CEND1
Hs.221436_at	RBMS3
Hs.221472_at	FER
Hs.221497_at	C16orf72
Hs.22157_at	TMEM53
Hs.221597_at	SLC19A3
Hs.221660_at	BVES
Hs.221737_at	LIN7B
Hs.221761_at	DDX19B
Hs.22180_at	HTR6
Hs.221847_at	SLC38A2
Hs.221873_at	KCTD15
Hs.221941_at	CYBRD1
Hs.222055_at	NDST1
Hs.222236_at	ZNF837
Hs.22242_at	ECHDC3
Hs.222494_at	NOL10
Hs.222510_at	DAZAP1
Hs.22265_at	PDP1
Hs.222855_at	TCEANC
Hs.2229_at	POU3F4
Hs.22302_at	GTF3C4
Hs.223296_at	PIGX
Hs.2233_at	CSF3
Hs.223581_at	DDX4
Hs.223712_at	PDCL2
Hs.223770_at	C2CD4C
Hs.223782_at	ESX1
Hs.223806_at	TAF7L
Hs.223837_at	LOC101927391
Hs.22393_at	DENR
Hs.22399_at	RAB2B
Hs.224008_at	FEZ1
Hs.224012_at	JAG1
Hs.224079_at	MAGEB5
Hs.22410_at	STK11IP
Hs.224137_at	SPOUT1
Hs.224152_at	TUBGCP3
Hs.224171_at	ENO3
Hs.224269_at	CCDC129
Hs.2242_at	CSN2
Hs.224409_at	NYAP2
Hs.22452_at	TMEM63C
Hs.224607_at	SDC1
Hs.224630_at	TMEM92
Hs.224698_at	PROC
Hs.2246_at	CPN1
Hs.224794_at	ZNF366
Hs.2247_at	IL5
Hs.224843_at	ZNF502
Hs.224879_at	MNX1-AS1
Hs.22488_at	ZNF805
Hs.22500_at	PIK3C2G
Hs.225084_at	C10orf95
Hs.2250_at	LIF
Hs.225356_at	CDC42EP1
Hs.22546_at	CYB561A3
Hs.225641_at	PHACTR4
Hs.225661_at	KCNJ2-AS1
Hs.2256_at	MMP7
Hs.22575_at	BCL6B
Hs.2257_at	VTN
Hs.22584_at	PDYN
Hs.22587_at	SSX2IP
Hs.2258_at	MMP10
Hs.225936_at	SYN1
Hs.225941_at	SLC22A13
Hs.225946_at	CCR9
Hs.225949_at	BTNL3
Hs.225950_at	UGT2A1
Hs.225953_at	CAPN11
Hs.225968_at	HHLA2
Hs.225988_at	NHEJ1
Hs.225995_at	SSTR3
Hs.2259_at	CD3G
Hs.226000_at	LRIT1
Hs.226007_at	ARG2
Hs.22616_at	CLUH
Hs.226268_at	C6orf58
Hs.226307_at	APOBEC3B
Hs.22634_at	ETV1
Hs.226390_at	RRM2
Hs.226422_at	TMEM52B
Hs.226499_at	RUSC1
Hs.22653_at	ZNF365
Hs.22654_at	SCN1A
Hs.226568_at	ABCA13
Hs.226755_at	YWHAH
Hs.226780_at	OSTM1
Hs.22678_at	C10orf2
Hs.227011_at	PPP1R17
Hs.227049_at	CTPS2
Hs.227098_at	GCM2
Hs.227115_at	POU2F3
Hs.227253_at	TOMM70
Hs.227457_at	OARD1
Hs.227489_at	MAST1
Hs.227656_at	XPR1
Hs.227729_at	FKBP2
Hs.227752_at	TECRL
Hs.227777_at	PTP4A1
Hs.227782_at	CCDC9
Hs.227817_at	BCL2A1
Hs.22785_at	GABRE
Hs.22824_at	MYBBP1A
Hs.228320_at	PLEKHS1
Hs.22857_at	CHORDC1
Hs.22867_at	AGO1
Hs.22895_at	ARSJ
Hs.22905_at	ARHGAP36
Hs.22907_at	XYLT1
Hs.22917_at	RTN4RL1
Hs.22920_at	LAMP5
Hs.22930_at	FAM78B
Hs.229335_at	KREMEN1
Hs.22960_at	BCAS2
Hs.229641_at	SUB1
Hs.229988_at	PGAP1
Hs.23033_at	UBE2Q2
Hs.2303_at	EPO
Hs.230601_at	DNAJC19
Hs.2306_at	CHRNB2
Hs.231029_at	TMEM203
Hs.23111_at	FARSA
Hs.23118_at	CA1
Hs.23119_at	TMEM187
Hs.23131_at	KIFC3
Hs.231320_at	GPR160
Hs.231367_at	IL2RA
Hs.231411_at	TBRG4
Hs.231616_at	C19orf53
Hs.23170_at	FTSJ1
Hs.23172_at	ST8SIA3
Hs.231750_at	POGLUT1
Hs.231761_at	DNAAF2
Hs.231829_at	GAD2
Hs.231850_at	RIC3
Hs.231873_at	PLA2G4F
Hs.231883_at	OGFOD1
Hs.231895_at	CECR2
Hs.231897_at	TEX19
Hs.231942_at	YTHDC2
Hs.23198_at	COA6
Hs.232021_at	REV3L
Hs.232054_at	SLC47A1
Hs.232072_at	LOC102723833
Hs.232165_at	CD177
Hs.232213_at	GPR62
Hs.232270_at	CFAP52
Hs.232296_at	CCDC126
Hs.232332_at	LOC645485
Hs.232375_at	ACAT1
Hs.23245_at	EFCAB1
Hs.23248_at	SLC30A6
Hs.2324_at	PRM2
Hs.23251_at	DSCR4
Hs.232532_at	KIAA0586
Hs.232543_at	BBIP1
Hs.232604_at	C11orf86
Hs.232618_at	SCG3
Hs.23262_at	RNASE6
Hs.23270_at	EPC2
Hs.232721_at	UIMC1
Hs.232770_at	ALOXE3
Hs.233119_at	ME2
Hs.233160_at	STC2
Hs.233240_at	COL6A3
Hs.233325_at	HFE
Hs.233363_at	GUCA1C
Hs.233389_at	CPVL
Hs.233398_at	BBS5
Hs.233404_at	ABLIM2
Hs.233407_at	CCDC172
Hs.233458_at	NFYC-AS1
Hs.23348_at	SKP2
Hs.233495_at	PLEKHA8P1
Hs.23349_at	TNFSF15
Hs.233533_at	NPW
Hs.233552_at	CDK13
Hs.233568_at	HIST1H2AL
Hs.23361_at	ABTB2
Hs.23363_at	PGM2
Hs.23367_at	LINC00474
Hs.23388_at	APOLD1
Hs.233950_at	SPINT1
Hs.233952_at	PSMA7
Hs.233955_at	RASIP1
Hs.234016_at	LINC00158
Hs.234027_at	ZBTB12
Hs.23406_at	KCTD4
Hs.234074_at	DNER
Hs.23413_at	ATAD3A
Hs.234149_at	MCUB
Hs.234249_at	MAPK8IP1
Hs.234282_at	VPS11
Hs.234355_at	CAPRIN2
Hs.23439_at	C4orf32
Hs.234434_at	HEY1
Hs.234521_at	MAPKAPK3
Hs.234569_at	ZAP70
Hs.234572_at	WDR81
Hs.23459_at	MGAT4EP
Hs.234642_at	AQP3
Hs.234681_at	LRRC57
Hs.234742_at	LPO
Hs.234759_at	FEV
Hs.234763_at	NKX2-8
Hs.234766_at	LCE2B
Hs.234775_at	NRTN
Hs.234785_at	CNGA3
Hs.234786_at	FAM151A
Hs.234895_at	LYZL4
Hs.234896_at	GMNN
Hs.234898_at	ACACB
Hs.23491_at	GCSAML-AS1
Hs.23492_at	ZNF641
Hs.235069_at	RECQL
Hs.235095_at	C1orf159
Hs.235116_at	GRK6
Hs.235167_at	ZNF701
Hs.235368_at	COL5A3
Hs.235390_at	ZSCAN18
Hs.2353_at	OPRM1
Hs.235750_at	ACTN1
Hs.235782_at	SLCO4A1
Hs.23581_at	LEPR
Hs.23582_at	TACSTD2
Hs.23585_at	CAMSAP2
Hs.235873_at	PAQR6
Hs.235935_at	NOV
Hs.236030_at	SMARCC2
Hs.23616_at	LIN28B
Hs.236298_at	LINC00445
Hs.236361_at	RBM38
Hs.23642_at	SAC3D1
Hs.236449_at	DENND1C
Hs.23650_at	MAZ
Hs.236516_at	CLEC4E
Hs.236572_at	C21orf58
Hs.236635_at	ACTRT2
Hs.23671_at	LGALS13
Hs.236774_at	HMGN4
Hs.236828_at	WRNIP1
Hs.236896_at	C1orf234
Hs.236940_at	CEP76
Hs.237017_at	IBA57
Hs.23735_at	KCNF1
Hs.237392_at	WFDC10B
Hs.237396_at	CRNDE
Hs.237480_at	SLC35A5
Hs.237506_at	DNAJB5
Hs.23751_at	ADAMTS19
Hs.237536_at	NT5C3B
Hs.2375_at	ADGRE1
Hs.237642_at	KLKB1
Hs.237658_at	APOA2
Hs.237825_at	SRP72
Hs.23783_at	FLG-AS1
Hs.237856_at	SLC15A3
Hs.237886_at	DAPK2
Hs.23796_at	TENM1
Hs.238303_at	PYROXD2
Hs.238432_at	GPBP1L1
Hs.23862_at	ACER3
Hs.23871_at	ADAMTS2
Hs.238756_at	MYOZ1
Hs.23876_at	VPS18
Hs.238839_at	SCYL1
Hs.238889_at	UNC5D
Hs.238990_at	CDKN1B
Hs.239154_at	ANKRA2
Hs.23918_at	AVPI1
Hs.239370_at	GPSM1
Hs.239388_at	PAQR8
Hs.239459_at	RSC1A1
Hs.239499_at	PDCD11
Hs.239500_at	METTL26
Hs.23956_at	COMMD8
Hs.239600_at	CALML3
Hs.23960_at	CCNB1
Hs.239631_at	COG5
Hs.239676_at	C7orf34
Hs.239718_at	SCRN2
Hs.239818_at	PIK3CB
Hs.2399_at	MMP14
Hs.240053_at	GSG1
Hs.240170_at	NABP2
Hs.24030_at	SLC31A2
Hs.240395_at	KCNK6
Hs.24054_at	JAGN1
Hs.240770_at	SENP5
Hs.240845_at	ARHGEF26
Hs.24088_at	GIN1
Hs.240951_at	NKD2
Hs.240_at	KIF20B
Hs.24119_at	NEK7
Hs.24135_at	VEZT
Hs.241377_at	HTR3B
Hs.241383_at	PKDREJ
Hs.241407_at	SERPINB13
Hs.241421_at	TBC1D29
Hs.241517_at	POLQ
Hs.241523_at	FEZF2
Hs.241529_at	HNF4G
Hs.241543_at	POLDIP2
Hs.241545_at	CALHM2
Hs.241551_at	CLCA2
Hs.241564_at	DAGLA
Hs.241570_at	TNF
Hs.241575_at	GNPTG
Hs.241576_at	DERL1
Hs.241597_at	SLC6A7
Hs.24167_at	VAMP7
Hs.24178_at	EML2
Hs.242014_at	CLRN3
Hs.242057_at	CRNN
Hs.2420_at	SOD3
Hs.24212_at	ADGRL2
Hs.242183_at	LUZP4
Hs.24236_at	LGALS14
Hs.242458_at	SPG21
Hs.242520_at	UMODL1
Hs.24258_at	GUCY1A3
Hs.242821_at	SLC17A6
Hs.242947_at	DGKI
Hs.24301_at	POLR2E
Hs.24309_at	OLAH
Hs.2430_at	VPS72
Hs.24321_at	GUCY1A2
Hs.243272_at	NKX2-3
Hs.243467_at	MTNR1A
Hs.243564_at	CD48
Hs.243596_at	KATNAL1
Hs.243678_at	SOX8
Hs.24379_at	TRAPPC1
Hs.243987_at	GATA4
Hs.243994_at	DEAF1
Hs.244139_at	FAS
Hs.24422_at	RFXAP
Hs.244349_at	LCE3D
Hs.244378_at	SLC2A6
Hs.244391_at	ZNF582
Hs.244569_at	SPINK7
Hs.244580_at	TPX2
Hs.244595_at	MED9
Hs.244723_at	CCNE1
Hs.24485_at	SMC3
Hs.244940_at	RDH10
Hs.245044_at	PPM1E
Hs.24510_at	C4orf26
Hs.245131_at	LOC105374428
Hs.24529_at	CHEK1
Hs.24545_at	ZNF444
Hs.24553_at	STRA6
Hs.24557_at	RAB11FIP5
Hs.245798_at	THAP2
Hs.245828_at	SIGLEC9
Hs.24583_at	GRAMD1C
Hs.24587_at	EFS
Hs.24598_at	ARHGEF12
Hs.24601_at	FBLN1
Hs.246046_at	RBP5
Hs.246112_at	SNRNP200
Hs.24624_at	WDCP
Hs.246284_at	CNBD1
Hs.246310_at	ATP5J
Hs.24640_at	SEMA7A
Hs.246413_at	CPNE1
Hs.246506_at	SLC25A4
Hs.246590_at	PABPC5
Hs.2465_at	P2RY14
Hs.246769_at	MRVI1-AS1
Hs.24678_at	SGPP1
Hs.24684_at	ARRDC3
Hs.247077_at	RHOA
Hs.247186_at	FBRS
Hs.24719_at	MOAP1
Hs.247280_at	RBCK1
Hs.247323_at	C6orf47
Hs.247362_at	DDAH2
Hs.247460_at	NLN
Hs.247478_at	GPANK1
Hs.247565_at	RHO
Hs.24763_at	RANBP1
Hs.247686_at	ADRA2B
Hs.247700_at	FOXP3
Hs.247710_at	PRLH
Hs.247711_at	ZNF416
Hs.247717_at	OR7A17
Hs.247729_at	REM1
Hs.247744_at	CREB3L3
Hs.247776_at	NOX3
Hs.247813_at	HIST1H3G
Hs.247814_at	HIST1H3F
Hs.247816_at	HIST1H4F
Hs.247824_at	CTLA4
Hs.247831_at	MYL10
Hs.247838_at	CCL24
Hs.247862_at	OR12D2
Hs.247868_at	TRPC5OS
Hs.247879_at	C6orf25
Hs.247883_at	LY6G6E
Hs.247885_at	HRH2
Hs.247888_at	GNG13
Hs.247905_at	KCNG2
Hs.247916_at	NPPC
Hs.247921_at	HBQ1
Hs.247934_at	KRTAP1-1
Hs.247940_at	HTR1A
Hs.247978_at	TAL2
Hs.247979_at	VPREB1
Hs.248017_at	GAPDHS
Hs.248018_at	MC3R
Hs.248049_at	FGF10
Hs.248056_at	FFAR2
Hs.248086_at	PNPLA5
Hs.248087_at	FGF22
Hs.248100_at	CHRM4
Hs.248101_at	CHRNG
Hs.248102_at	CRYGB
Hs.248112_at	GABRA4
Hs.248114_at	GDNF
Hs.248116_at	XCR1
Hs.248117_at	NPBWR1
Hs.248118_at	NPBWR2
Hs.248119_at	PRLHR
Hs.248122_at	MCHR1
Hs.248124_at	GPR31
Hs.248126_at	MLNR
Hs.248127_at	FFAR1
Hs.248129_at	GPX5
Hs.248131_at	GRM6
Hs.248133_at	HIST1H1E
Hs.248136_at	HTR1F
Hs.248138_at	INSRR
Hs.248139_at	KCNA2
Hs.248140_at	KCNA10
Hs.248141_at	KCNJ11
Hs.248144_at	MC2R
Hs.248145_at	MC5R
Hs.248149_at	NEUROG1
Hs.248153_at	CAPN5
Hs.248156_at	OSM
Hs.248158_at	POU3F3
Hs.248159_at	PSPN
Hs.248160_at	SSTR1
Hs.248162_at	TECTA
Hs.248164_at	WNT1
Hs.248171_at	HIST3H3
Hs.248174_at	HIST1H2AB
Hs.248176_at	HIST1H3C
Hs.248178_at	HIST1H4A
Hs.248179_at	HIST1H4D
Hs.248183_at	OR1G1
Hs.248184_at	SOX14
Hs.248188_at	KRT38
Hs.248189_at	KRT36
Hs.248192_at	FGF17
Hs.248197_at	TNFSF18
Hs.248198_at	TAAR5
Hs.248201_at	NOG
Hs.248202_at	GLP2R
Hs.248204_at	CER1
Hs.248217_at	RBPJL
Hs.248267_at	MPST
Hs.248290_at	RNF212
Hs.248437_at	ERI2
Hs.248472_at	ITGAX
Hs.2484_at	TCL1A
Hs.248746_at	PHYKPL
Hs.248785_at	AGPAT3
Hs.248815_at	WDR4
Hs.24889_at	FMN2
Hs.2490_at	CASP1
Hs.249125_at	TLX3
Hs.249129_at	CIDEA
Hs.249159_at	ADRA2A
Hs.249170_at	VAX2
Hs.249171_at	HOXA11
Hs.249196_at	DLX6
Hs.249200_at	FGF19
Hs.249211_at	UCP1
Hs.249217_at	CD1E
Hs.249227_at	ATP6V1G2
Hs.249441_at	WEE1
Hs.24950_at	RGS5
Hs.24951_at	ERFE
Hs.24956_at	INF2
Hs.249591_at	DENND4C
Hs.249600_at	DLGAP4
Hs.249718_at	EIF4E
Hs.24976_at	ART3
Hs.24979_at	STYK1
Hs.249828_at	WFDC9
Hs.24998_at	CCDC130
Hs.249996_at	PLRG1
Hs.250002_at	THEG
Hs.250009_at	ARL8B
Hs.250015_at	LRFN2
Hs.250072_at	SLC4A7
Hs.250083_at	SLC9A2
Hs.25010_at	NXT2
Hs.250154_at	WDR76
Hs.25022_at	GDF9
Hs.250236_at	LCE1E
Hs.25040_at	ZNF239
Hs.250429_at	SUPT6H
Hs.250443_at	SCN10A
Hs.250481_at	ZNF445
Hs.250493_at	ZNF219
Hs.250581_at	SMARCD2
Hs.250624_at	LINC00626
Hs.250632_at	KLHL26
Hs.250648_at	RNF168
Hs.250666_at	HES1
Hs.25067_at	EYS
Hs.250687_at	TRPC1
Hs.250693_at	ERV3-1
Hs.250712_at	CACNB3
Hs.250723_at	MXRA7
Hs.250758_at	PSMC3
Hs.250760_at	COX6A2
Hs.250822_at	AURKA
Hs.250899_at	HSBP1
Hs.250905_at	EMC4
Hs.250959_at	HTN1
Hs.250_at	XDH
Hs.25121_at	CYP46A1
Hs.25130_at	GALNT4
Hs.251380_at	INSL5
Hs.251383_at	CHST4
Hs.251386_at	PRG3
Hs.251391_at	CLDN16
Hs.251399_at	HRH3
Hs.251412_at	GIPR
Hs.251415_at	DIO1
Hs.251526_at	CCL7
Hs.251531_at	PSMA4
Hs.25155_at	NET1
Hs.251680_at	LOR
Hs.251699_at	CCDC184
Hs.252180_at	DYSF
Hs.252351_at	HHLA2
Hs.252387_at	CELSR1
Hs.252451_at	SEMA3A
Hs.252457_at	MVD
Hs.25245_at	LRIF1
Hs.252543_at	IKBIP
Hs.252549_at	CTSZ
Hs.252707_at	C17orf105
Hs.252713_at	TRAPPC12
Hs.252714_at	FREM3
Hs.252739_at	QRICH2
Hs.252820_at	PGF
Hs.252828_at	POP1
Hs.252839_at	IFIT5
Hs.252895_at	LOC101929154
Hs.25292_at	JUNB
Hs.252967_at	SZRD1
Hs.25300_at	PI4K2A
Hs.25313_at	MCRS1
Hs.253146_at	PLEKHA6
Hs.25318_at	RAB27B
Hs.253193_at	ZNF442
Hs.253197_at	PARN
Hs.253211_at	ZDHHC15
Hs.253247_at	OSR2
Hs.253280_at	SACS-AS1
Hs.253305_at	SEPSECS
Hs.253319_at	PIGU
Hs.253320_at	ACOXL
Hs.25333_at	IL1R2
Hs.253350_at	LINC01208
Hs.25338_at	PRSS23
Hs.2533_at	ALDH9A1
Hs.253475_at	LOC284648
Hs.25348_at	VAMP2
Hs.253495_at	SFTPD
Hs.253576_at	CFAP58
Hs.253603_at	SP6
Hs.25362_at	ARL5B
Hs.25363_at	PSEN2
Hs.253706_at	CYSLTR2
Hs.253726_at	PAPOLA
Hs.253736_at	LRIG3
Hs.253773_at	MYRFL
Hs.253903_at	STOM
Hs.25391_at	PI16
Hs.253920_at	LINC00668
Hs.253994_at	FREM2
Hs.254006_at	PGGT1B
Hs.254097_at	PHF21B
Hs.25425_at	LRRC75A
Hs.254271_at	GLYATL2
Hs.254406_at	ABT1
Hs.254414_at	SRSF12
Hs.25441_at	KPTN
Hs.254464_at	LOC338963
Hs.25450_at	SLC29A1
Hs.254560_at	RIPPLY3
Hs.254642_at	AAGAB
Hs.254699_at	UGT3A1
Hs.254775_at	ISLR2
Hs.254808_at	IQCF4
Hs.2549_at	ADRB3
Hs.255093_at	PFKL
Hs.2551_at	ADRB2
Hs.255230_at	GUSB
Hs.25524_at	PTPN23
Hs.25527_at	APBA3
