Probe_ID	Gene_Symbol
11718145_a_at	DGCR14
11718146_a_at	HPCAL1
11718147_a_at	ATG5
11718148_a_at	APH1A
11718149_x_at	APH1A
11718150_at	PRADC1
11718151_a_at	HDAC3
11718152_a_at	PPFIBP2
11718153_a_at	HEPH
11718154_a_at	HEPH
11718155_a_at	THTPA
11718156_a_at	THTPA
11718157_s_at	PTX3
11718158_a_at	NMI
11718159_at	NMI
11718160_at	KLF13
11718161_at	KLF13
11718162_a_at	MCRS1
11718163_a_at	UGT1A1
11718164_at	PPP1R15B
11718165_a_at	RBL2
11718166_a_at	RBL2
11718167_s_at	PRDM4
11718168_a_at	MYOF
11718169_a_at	AZGP1
11718170_a_at	KMT2B
11718171_a_at	RFWD2
11718172_at	C2CD5
11718173_a_at	PNKD
11718174_x_at	C1D
11718175_a_at	DDX50
11718176_at	B3GNT9
11718177_a_at	CMTM4
11718178_a_at	CMTM4
11718179_a_at	FERMT2
11718180_s_at	FERMT2
11718181_s_at	FERMT2
11718182_at	CDCA5
11718183_at	CDCA5
11718184_a_at	FCHSD2
11718185_a_at	FCHSD2
11718186_a_at	UHRF2
11718187_a_at	BNIP1
11718188_at	FOXJ2
11718189_at	FOXJ2
11718190_s_at	C14orf159
11718191_at	VEZF1
11718192_s_at	VEZF1
11718193_at	VEZF1
11718194_s_at	VEZF1
11718195_a_at	ATP6V0D1
11718196_x_at	ATP6V0D1
11718197_at	LHFP
11718198_at	LHFP
11718199_at	KPNA3
11718200_at	KPNA3
11718201_at	HEY1
11718202_a_at	BTD
11718203_a_at	PRICKLE4
11718204_a_at	REC8
11718205_a_at	TOE1
11718206_x_at	TOE1
11718207_a_at	COQ6
11718208_a_at	TMEM9B
11718209_s_at	TMEM9B
11718210_s_at	PYCR1
11718211_s_at	PYCR1
11718212_x_at	PYCR1
11718213_a_at	SLC27A2
11718214_at	DDA1
11718215_s_at	DDA1
11718216_x_at	DDA1
11718217_at	RAB22A
11718218_at	RAB22A
11718219_a_at	HNRNPAB
11718220_x_at	HNRNPAB
11718221_a_at	GSPT1
11718222_s_at	GSPT1
11718223_a_at	GSPT1
11718224_s_at	GSPT1
11718225_at	SMIM12
11718226_at	SMIM12
11718227_a_at	BCS1L
11718228_a_at	R3HDM4
11718229_s_at	R3HDM4
11718230_a_at	HLA-F
11718231_x_at	HLA-F
11718232_s_at	KTI12
11718233_a_at	PRPF4B
11718234_a_at	PRPF4B
11718235_at	PRPF4B
11718236_s_at	PRPF4B
11718237_a_at	C1orf115
11718238_a_at	CAPRIN1
11718239_s_at	CAPRIN1
11718240_at	CAPRIN1
11718241_a_at	PRUNE2
11718242_a_at	PRUNE2
11718243_a_at	ITGA7
11718244_a_at	SLC25A42
11718245_at	SLC25A42
11718246_a_at	SPIDR
11718247_a_at	KIAA0430
11718248_a_at	KIAA0430
11718249_a_at	TBC1D13
11718250_a_at	TBC1D13
11718251_a_at	TBC1D13
11718252_at	HINFP
11718253_a_at	PPP1R10
11718254_a_at	PPP1R10
11718255_at	ABHD4
11718256_a_at	URGCP
11718257_a_at	CCDC130
11718258_at	ANKRD27
11718259_at	NOTCH1
11718260_at	NOTCH1
11718261_at	NOTCH1
11718262_a_at	ERF
11718263_a_at	ERF
11718264_a_at	ACACA
11718265_a_at	SMAD3
11718266_s_at	SMAD3
11718267_a_at	ANGPTL2
11718268_a_at	ANGPTL2
11718269_x_at	ANGPTL2
11718270_s_at	HNRNPUL1
11718271_a_at	TAX1BP1
11718272_a_at	TAX1BP1
11718273_a_at	EIF3L
11718274_s_at	EIF3L
11718275_x_at	EIF3L
11718276_x_at	IFRD2
11718277_a_at	MYL2
11718278_s_at	NDUFB4
11718279_at	RPRD1B
11718280_s_at	TRIAP1
11718281_x_at	PSG9
11718282_s_at	NDUFV2
11718283_a_at	EIF4EBP1
11718284_x_at	EIF4EBP1
11718285_s_at	MRPL45
11718286_a_at	UBL3
11718287_at	UBL3
11718288_at	UBL3
11718289_a_at	APBB3
11718290_a_at	FXYD5
11718291_a_at	HK1
11718292_s_at	HK1
11718293_a_at	CDKN2A
11718294_s_at	NME1-NME2
11718295_a_at	SEMA4B
11718296_a_at	SEMA4B
11718297_a_at	TACC3
11718298_a_at	CCDC25
11718299_a_at	CCDC25
11718300_at	RPP25
11718301_at	PLAC9
11718302_at	HSD11B2
11718303_a_at	PAFAH1B3
11718304_s_at	MYO18A
11718305_a_at	PDLIM2
11718306_a_at	GSE1
11718307_a_at	GSE1
11718308_at	HEG1
11718309_at	HEG1
11718310_x_at	TMUB1
11718311_a_at	RBM33
11718312_at	ACADSB
11718313_at	LRP11
11718314_x_at	LRP11
11718315_at	SLC16A2
11718316_at	SLC25A10
11718317_at	SLC25A10
11718318_a_at	CD93
11718319_at	CD93
11718320_at	CD93
11718321_at	CD93
11718322_at	ACAP2
11718323_at	ACAP2
11718324_s_at	SESN2
11718325_at	SESN2
11718326_at	WWC3
11718327_a_at	WWC3
11718328_a_at	SGSM2
11718329_a_at	NAPB
11718330_a_at	NAPB
11718331_a_at	NAPB
11718332_a_at	TSPAN3
11718333_s_at	SCAMP4
11718334_a_at	GRB2
11718335_a_at	LMOD1
11718336_x_at	LMOD1
11718337_a_at	LMOD1
11718338_a_at	NHP2
11718339_x_at	DAZAP2
11718340_x_at	DAZAP2
11718341_s_at	RPS9
11718342_a_at	TUBGCP2
11718343_a_at	TUBGCP2
11718344_a_at	CNOT7
11718345_a_at	CNOT7
11718346_x_at	CNOT7
11718347_a_at	S100P
11718348_a_at	TUSC2
11718349_a_at	TUSC2
11718350_s_at	NLRP2
11718351_x_at	NLRP2
11718352_a_at	VPS33B
11718353_at	ERP44
11718354_a_at	ERP44
11718355_x_at	ERP44
11718356_at	ERP44
11718357_x_at	USF2
11718358_at	PEG10
11718359_a_at	PEG10
11718360_s_at	COIL
11718361_at	COIL
11718362_at	HS6ST1
11718363_a_at	ST6GALNAC6
11718364_a_at	ST6GALNAC6
11718365_s_at	LYPLA1
11718366_s_at	FDPS
11718367_a_at	ZZZ3
11718368_at	LAMA5
11718369_a_at	GALNT14
11718370_a_at	NRBF2
11718371_s_at	NRBF2
11718372_x_at	NRBF2
11718373_at	DHRS7B
11718374_at	WDR5
11718375_x_at	WDR5
11718376_s_at	LOC401127
11718377_a_at	PRKAG2
11718378_s_at	PRKAG2
11718379_x_at	PRKAG2
11718380_s_at	DGKZ
11718381_a_at	PSD4
11718382_x_at	PARP4
11718383_a_at	AIFM1
11718384_at	C2orf68
11718385_at	C2orf68
11718386_at	ZHX2
11718387_s_at	RBSN
11718388_a_at	NUDT2
11718389_a_at	TRIM26
11718390_x_at	TRIM26
11718391_a_at	PREPL
11718392_s_at	PREPL
11718393_s_at	PREPL
11718394_at	JUN
11718395_s_at	JUN
11718396_x_at	JUN
11718397_s_at	JUN
11718398_a_at	TGM2
11718399_s_at	TGM2
11718400_a_at	PNP
11718401_a_at	NUDT21
11718402_a_at	NUDT21
11718403_at	RFC3
11718404_at	RFC3
11718405_a_at	BZW2
11718406_s_at	TMBIM6
11718407_a_at	TMBIM6
11718408_x_at	TMBIM6
11718409_a_at	STXBP2
11718410_at	CRYBA1
11718411_a_at	NDUFAF3
11718412_at	GPKOW
11718413_a_at	C14orf166
11718414_s_at	NONO
11718415_x_at	NONO
11718416_a_at	PLA2G2A
11718417_a_at	ECSIT
11718418_a_at	TST
11718419_at	FCER1G
11718420_a_at	CLPTM1L
11718421_at	TMEM115
11718422_s_at	CCNB1IP1
11718423_a_at	SMARCA5
11718424_at	ACD
11718425_a_at	HSDL2
11718426_a_at	HSDL2
11718427_s_at	HSDL2
11718428_x_at	SOD3
11718429_at	EMD
11718430_a_at	ZNF32
11718431_x_at	PPP6R1
11718432_a_at	SASH1
11718433_a_at	SASH1
11718434_a_at	NPNT
11718435_a_at	NPNT
11718436_a_at	ATPAF2
11718437_at	ATPAF2
11718438_s_at	NSUN4
11718439_at	NSUN4
11718440_a_at	NSUN4
11718441_s_at	RAVER1
11718442_at	MAPK8IP3
11718443_at	MAPK8IP3
11718444_x_at	MAPK8IP3
11718445_at	SH3BGRL2
11718446_at	SH3BGRL2
11718447_s_at	SH3BGRL2
11718448_at	SH3BGRL2
11718449_a_at	AGBL5
11718450_at	NAGA
11718451_a_at	AXIN2
11718452_at	AXIN2
11718453_a_at	AXIN2
11718454_a_at	INPP5K
11718455_a_at	INPP5K
11718456_at	SLC43A2
11718457_at	STK11IP
11718458_s_at	STK11IP
11718459_a_at	SLC39A11
11718460_at	SLC39A11
11718461_at	SLC39A11
11718462_a_at	ELMOD3
11718463_x_at	ELMOD3
11718464_s_at	NEURL1B
11718465_s_at	NCK2
11718466_a_at	NCK2
11718467_at	NCK2
11718468_s_at	NECAB3
11718469_s_at	USP33
11718470_at	GLIS2
11718471_at	GLIS2
11718472_s_at	ABHD2
11718473_a_at	CLIP3
11718474_a_at	IDH1
11718475_s_at	IDH1
11718476_x_at	STAR
11718477_a_at	STAR
11718478_s_at	STAR
11718479_x_at	STAR
11718480_s_at	MID1IP1
11718481_s_at	CFI
11718482_at	UBE2N
11718483_s_at	UBE2N
11718484_s_at	H1F0
11718485_s_at	EI24
11718486_a_at	EI24
11718487_x_at	EI24
11718488_a_at	ORC3
11718489_s_at	ORC3
11718490_s_at	FABP5
11718491_x_at	FABP5
11718492_at	SLC1A2
11718493_a_at	SLC1A2
11718494_at	SLC1A2
11718495_a_at	SRP68
11718496_a_at	REEP4
11718497_a_at	EXOC1
11718498_s_at	F8A1
11718499_at	MRPL54
11718500_at	UBE2Q1
11718501_a_at	UBE2Q1
11718502_at	GPCPD1
11718503_a_at	GPCPD1
11718504_s_at	SRSF10
11718505_s_at	SRSF10
11718506_at	TFF3
11718507_a_at	PSMG2
11718508_at	UBE2L3
11718509_s_at	UBE2L3
11718510_a_at	UBE2L3
11718511_s_at	UBE2L3
11718512_x_at	TSPAN14
11718513_x_at	TSPAN14
11718514_s_at	TSPAN14
11718515_a_at	SQRDL
11718516_s_at	AK6
11718517_x_at	AK6
11718518_at	KCMF1
11718519_at	KCMF1
11718520_at	KCMF1
11718521_a_at	SMG7
11718522_a_at	SMG7
11718523_s_at	ANTXR1
11718524_a_at	NIPA2
11718525_s_at	NIPA2
11718526_a_at	ESRRA
11718527_at	MSC
11718528_a_at	TOR3A
11718529_a_at	PCIF1
11718530_at	PCIF1
11718531_a_at	CAD
11718532_at	SIK3
11718533_a_at	SIK3
11718534_at	NKTR
11718535_at	NKTR
11718536_s_at	NKTR
11718537_s_at	FAHD2A
11718538_x_at	FAHD2A
11718539_a_at	NRN1
11718540_at	TMEM243
11718541_a_at	MTSS1
11718542_a_at	PARP6
11718543_at	ZBTB44
11718544_s_at	ZBTB44
11718545_a_at	SGSM2
11718546_s_at	ILF3
11718547_a_at	ILF3
11718548_x_at	ILF3
11718549_a_at	ILF3
11718550_a_at	NAA60
11718551_at	OTUD4
11718552_at	OTUD4
11718553_at	OTUD4
11718554_a_at	MCOLN1
11718555_a_at	CREB3L2
11718556_s_at	CREB3L2
11718557_a_at	CREB3L2
11718558_s_at	MKRN1
11718559_at	NOL4L
11718560_at	RCOR1
11718561_at	RCOR1
11718562_a_at	DNMT3A
11718563_a_at	ANKRD10
11718564_at	GJA4
11718565_at	KIAA1147
11718566_s_at	KIAA1147
11718567_at	KIAA1147
11718568_a_at	WIPF1
11718569_a_at	WIPF1
11718570_at	NT5DC3
11718571_at	NT5DC3
11718572_s_at	SERBP1
11718573_s_at	SERBP1
11718574_at	SERBP1
11718575_s_at	SERBP1
11718576_s_at	NET1
11718577_s_at	NET1
11718578_a_at	GSTM3
11718579_at	GSTM3
11718580_a_at	COQ9
11718581_s_at	GPN2
11718582_a_at	PSMA1
11718583_a_at	CNPY2
11718584_a_at	SAP30BP
11718585_x_at	SAP30BP
11718586_a_at	SAP30BP
11718587_x_at	SAP30BP
11718588_a_at	BEX4
11718589_at	CHMP6
11718590_at	CHMP6
11718591_at	SDF2L1
11718592_s_at	RTN4
11718593_x_at	RTN4
11718594_a_at	CCNL1
11718595_a_at	FAU
11718596_a_at	CCDC12
11718597_at	DDRGK1
11718598_x_at	DDRGK1
11718599_x_at	TM2D2
11718600_a_at	TM2D2
11718601_a_at	ATXN2
11718602_a_at	MTURN
11718603_a_at	MTURN
11718604_a_at	MTURN
11718605_a_at	SCRG1
11718606_a_at	DESI1
11718607_x_at	DESI1
11718608_at	UBA7
11718609_a_at	VPS72
11718610_at	TP53INP1
11718611_at	TP53INP1
11718612_a_at	ABCD4
11718613_a_at	ABCD4
11718614_s_at	RABEP1
11718615_a_at	RABEP1
11718616_s_at	RABEP1
11718617_a_at	DNAJA4
11718618_a_at	DNAJA4
11718619_a_at	CHRDL1
11718620_a_at	CHRDL1
11718621_at	DUSP12
11718622_x_at	PPP5C
11718623_a_at	PLA2G1B
11718624_x_at	PLA2G1B
11718625_a_at	DGUOK
11718626_at	TRAK1
11718627_at	TRAK1
11718628_a_at	BOK
11718629_at	BOK
11718630_s_at	BOK
11718631_at	SERTAD1
11718632_x_at	PCBP4
11718633_a_at	KIF1B
11718634_a_at	KIF1B
11718635_at	KIF1B
11718636_a_at	JMJD1C
11718637_s_at	JMJD1C
11718638_a_at	ELP6
11718639_a_at	SEC24C
11718640_at	SPR
11718641_a_at	NDST2
11718642_s_at	OSBPL8
11718643_a_at	OSBPL8
11718644_x_at	OSBPL8
11718645_a_at	OSBPL8
11718646_s_at	OSBPL8
11718647_at	ACVR1
11718648_s_at	ACVR1
11718649_a_at	SYNE2
11718650_a_at	SYNE2
11718651_at	TMTC1
11718652_a_at	STAT2
11718653_a_at	PKD2
11718654_s_at	PKD2
11718655_s_at	CHMP5
11718656_at	SLC16A1
11718657_a_at	MIR21
11718658_s_at	CD34
11718659_x_at	MOV10
11718660_a_at	NENF
11718661_at	NENF
11718662_s_at	NENF
11718663_s_at	SRP14
11718664_a_at	SLC35B2
11718665_s_at	SRSF9
11718666_x_at	SRSF9
11718667_a_at	ENY2
11718668_at	MED9
11718669_x_at	MED9
11718670_at	MED9
11718671_a_at	C11orf49
11718672_x_at	IRF3
11718673_at	TMEM245
11718674_a_at	CTNNAL1
11718675_s_at	CTNNAL1
11718676_x_at	TMEM245
11718677_at	CTNNAL1
11718678_a_at	PSEN1
11718679_a_at	PSEN1
11718680_a_at	ADGRE5
11718681_a_at	PHF14
11718682_a_at	AFP
11718683_s_at	AFP
11718684_x_at	ANP32B
11718685_a_at	TXNRD2
11718686_x_at	TXNRD2
11718687_a_at	WDTC1
11718688_a_at	NES
11718689_at	NES
11718690_a_at	ACOT8
11718691_a_at	SBNO2
11718692_x_at	SBNO2
11718693_at	TMEM60
11718694_s_at	YIF1B
11718695_a_at	YIF1B
11718696_x_at	YIF1B
11718697_a_at	C6orf89
11718698_at	C6orf89
11718699_at	C6orf89
11718700_at	C6orf89
11718701_a_at	ARFIP1
11718702_a_at	ARFIP1
11718703_a_at	INO80E
11718704_at	IGF1R
11718705_at	IGF1R
11718706_s_at	IGF1R
11718707_a_at	IGF1R
11718708_a_at	TBC1D9B
11718709_a_at	TBC1D9B
11718710_a_at	SLC9A1
11718711_s_at	SLC9A1
11718712_a_at	SFSWAP
11718713_a_at	SFSWAP
11718714_x_at	B4GALT2
11718715_a_at	B4GALT2
11718716_s_at	PKD1
11718717_a_at	TOM1L2
11718718_a_at	TOM1L2
11718719_at	FOCAD
11718720_a_at	BRD8
11718721_x_at	BRD8
11718722_at	PSCA
11718723_at	ARRDC3
11718724_at	ARRDC3
11718725_a_at	ZNF655
11718726_x_at	ZNF655
11718727_x_at	ZNF655
11718728_a_at	ZNF655
11718729_at	CCDC97
11718730_at	CCDC97
11718731_a_at	MAPT
11718732_a_at	MAPT
11718733_a_at	MAPT
11718734_a_at	POGK
11718735_at	PCMTD1
11718736_a_at	PCMTD1
11718737_a_at	ST3GAL1
11718738_a_at	ST3GAL1
11718739_a_at	ST3GAL1
11718740_at	FAM160B2
11718741_at	FAM160B2
11718742_s_at	DCTN4
11718743_a_at	CXCL12
11718744_a_at	CXCL12
11718745_s_at	ARHGAP21
11718746_x_at	ARHGAP21
11718747_at	PCGF2
11718748_at	C1QL1
11718749_s_at	C1QL1
11718750_a_at	SPG11
11718751_at	NPR2
11718752_s_at	FUK
11718753_a_at	CAPN5
11718754_at	CAPN5
11718755_s_at	MTMR10
11718756_a_at	APLP1
11718757_s_at	HIF1A
11718758_a_at	HIF1A
11718759_x_at	HIF1A
11718760_a_at	WLS
11718761_a_at	WLS
11718762_s_at	POMP
11718763_a_at	POMP
11718764_at	COX5B
11718765_a_at	NDUFA6
11718766_at	PRSS23
11718767_x_at	PRSS23
11718768_a_at	LAMTOR3
11718769_a_at	LAMTOR3
11718770_a_at	SELK
11718771_x_at	SELK
11718772_at	SMARCE1
11718773_s_at	SMARCE1
11718774_s_at	SMARCE1
11718775_a_at	SRRM1
11718776_s_at	SRRM1
11718777_at	SRRM1
11718778_s_at	PCMT1
11718779_at	S100A2
11718780_a_at	SSBP2
11718781_s_at	SSBP2
11718782_s_at	TMED1
11718783_a_at	HPX
11718784_at	TCEA2
11718785_a_at	R3HCC1
11718786_a_at	PAN2
11718787_at	NRGN
11718788_a_at	ADA
11718789_x_at	ZNF302
11718790_at	HES6
11718791_s_at	EXOC4
11718792_a_at	EXOC4
11718793_at	C4orf27
11718794_at	ZBED1
11718795_a_at	PAQR4
11718796_x_at	PAQR4
11718797_a_at	PAQR4
11718798_at	PPCDC
11718799_a_at	PPCDC
11718800_at	PTPRU
11718801_a_at	C1orf216
11718802_a_at	PSRC1
11718803_a_at	PDCD10
11718804_x_at	PDCD10
11718805_a_at	PUM2
11718806_a_at	PUM2
11718807_at	TNFRSF1B
11718808_a_at	TP53BP1
11718809_a_at	PRKCH
11718810_at	PRKCH
11718811_s_at	PRKCH
11718812_a_at	MKNK1
11718813_a_at	PVRL1
11718814_x_at	PVRL1
11718815_at	PVRL1
11718816_a_at	PLCD1
11718817_a_at	MADD
11718818_s_at	SLC26A6
11718819_a_at	TSC1
11718820_at	TSC1
11718821_a_at	MTIF2
11718822_a_at	DOK4
11718823_a_at	EDRF1
11718824_at	IGIP
11718825_a_at	MVB12B
11718826_a_at	ITM2C
11718827_x_at	ITM2C
11718828_s_at	ITM2C
11718829_a_at	EHD1
11718830_s_at	EHD1
11718831_at	NDUFA2
11718832_a_at	LOXL2
11718833_a_at	LOXL2
11718834_at	LOXL2
11718835_x_at	PELP1
11718836_a_at	NDUFS2
11718837_x_at	NDUFS2
11718838_a_at	MON1B
11718839_a_at	MON1B
11718840_s_at	PDHX
11718841_s_at	CXCL8
11718842_a_at	C16orf62
11718843_s_at	DNAJC25-GNG10
11718844_s_at	BCL2L2-PABPN1
11718845_a_at	BCL2L2-PABPN1
11718846_a_at	SH3GLB1
11718847_at	SH3GLB1
11718848_a_at	BEX2
11718849_at	CORO1B
11718850_a_at	SRPK1
11718851_a_at	SRPK1
11718852_a_at	SRPK1
11718853_a_at	ZBED5
11718854_a_at	MRPS30
11718855_a_at	EMC4
11718856_a_at	NUDCD3
11718857_a_at	NUDCD3
11718858_x_at	NUDCD3
11718859_a_at	NUDCD3
11718860_a_at	SUPV3L1
11718861_a_at	HCK
11718862_at	SEC63
11718863_at	SEC63
11718864_s_at	SEC63
11718865_at	COX10
11718866_a_at	FAM192A
11718867_a_at	FAM192A
11718868_a_at	PALMD
11718869_x_at	PALMD
11718870_a_at	PALMD
11718871_x_at	PALMD
11718872_a_at	DHRS1
11718873_a_at	ATP2A2
11718874_s_at	ATP2A2
11718875_a_at	PNMA1
11718876_at	DNER
11718877_a_at	SMC1A
11718878_a_at	SMC1A
11718879_s_at	SMC1A
11718880_at	ZCCHC14
11718881_a_at	PSMC4
11718882_x_at	PSMC4
11718883_a_at	ARL5A
11718884_s_at	ARL5A
11718885_a_at	ARL5A
11718886_a_at	TPRKB
11718887_x_at	TPRKB
11718888_a_at	TMEM59L
11718889_x_at	PIP5K1A
11718890_x_at	FOXO3
11718891_s_at	FOXO3
11718892_s_at	FOXO3
11718893_at	RFC1
11718894_a_at	RFC1
11718895_at	RFC1
11718896_x_at	SPAG9
11718897_at	SPAG9
11718898_s_at	SPAG9
11718899_at	POLG
11718900_a_at	TGFBR3
11718901_at	TGFBR3
11718902_a_at	TGFBR3
11718903_a_at	FILIP1L
11718904_s_at	FILIP1L
11718905_x_at	FILIP1L
11718906_a_at	ADCK2
11718907_x_at	ADCK2
11718908_s_at	CHST2
11718909_x_at	CHST2
11718910_s_at	OTUD5
11718911_a_at	PDZD2
11718912_a_at	PDZD2
11718913_s_at	PDZD2
11718914_x_at	PDZD2
11718915_a_at	RGS19
11718916_a_at	IRF7
11718917_a_at	PAK4
11718918_x_at	PAK4
11718919_a_at	ATP6V1B1
11718920_a_at	IQSEC1
11718921_a_at	IQSEC1
11718922_a_at	IQSEC1
11718923_a_at	IQSEC1
11718924_a_at	WWP2
11718925_a_at	WWP2
11718926_a_at	ARID5B
11718927_a_at	ARID5B
11718928_at	ANKS1A
11718929_a_at	TGIF2
11718930_a_at	TGIF2
11718931_a_at	SLC35D2
11718932_a_at	FKBP1A-SDCBP2
11718933_s_at	FKBP1A-SDCBP2
11718934_a_at	C4A
11718935_x_at	STK19
11718936_s_at	MMD
11718937_at	WDYHV1
11718938_s_at	WDYHV1
11718939_s_at	TNFAIP3
11718940_a_at	TNFAIP3
11718941_a_at	LSM14B
11718942_at	LSM14B
11718943_a_at	AURKA
11718944_a_at	PGPEP1
11718945_x_at	PGPEP1
11718946_at	PGPEP1
11718947_a_at	MPP5
11718948_a_at	MPP5
11718949_a_at	MPP5
11718950_s_at	MPP5
11718951_a_at	MPP5
11718952_at	EPB41L5
11718953_a_at	EPB41L5
11718954_a_at	FBLIM1
11718955_a_at	FBLIM1
11718956_a_at	PRKAB2
11718957_at	PRKAB2
11718958_s_at	PRKAB2
11718959_a_at	FAM160A2
11718960_at	NUFIP2
11718961_a_at	NUFIP2
11718962_a_at	NUFIP2
11718963_at	NUFIP2
11718964_at	NUFIP2
11718965_s_at	NUFIP2
11718966_at	NUFIP2
11718967_at	DDX6
11718968_a_at	DDX6
11718969_a_at	DDX6
11718970_a_at	CD46
11718971_x_at	CD46
11718972_at	LPL
11718973_at	LPL
11718974_at	LPL
11718975_at	ARPP19
11718976_x_at	ARPP19
11718977_a_at	CAPN2
11718978_x_at	CAPN2
11718979_a_at	HTATIP2
11718980_a_at	YKT6
11718981_a_at	TAGLN2
11718982_s_at	CCL4
11718983_x_at	CCL4
11718984_a_at	KLHL21
11718985_a_at	TMED5
11718986_a_at	IFI6
11718987_at	LARS2
11718988_s_at	RNASE4
11718989_s_at	OS9
11718990_x_at	OS9
11718991_a_at	NDUFB7
11718992_a_at	FKBP2
11718993_at	CRKL
11718994_x_at	CRKL
11718995_at	DDX20
11718996_at	MSRB2
11718997_at	AHSP
11718998_x_at	DHFR
11718999_x_at	DHFR
11719000_x_at	DHFR
11719001_a_at	TADA3
11719002_at	KDELR3
11719003_x_at	ANKH
11719004_at	ANKH
11719005_a_at	ANKH
11719006_at	ANKH
11719007_s_at	BTBD6
11719008_a_at	PAPOLA
11719009_a_at	PAPOLA
11719010_at	TMEM99
11719011_at	TMEM99
11719012_at	FZD4
11719013_at	FZD4
11719014_s_at	FZD4
11719015_a_at	TOMM70A
11719016_at	PQLC3
11719017_a_at	CBFB
11719018_at	CBFB
11719019_at	CBFB
11719020_at	WDFY1
11719021_at	WDFY1
11719022_at	ZNF652
11719023_a_at	ZNF652
11719024_at	ZNF652
11719025_a_at	ZNF652
11719026_a_at	PSD3
11719027_a_at	PSD3
11719028_a_at	PSD3
11719029_at	PIK3AP1
11719030_a_at	TSPYL2
11719031_at	PIP5K1C
11719032_a_at	FADS3
11719033_at	CCDC94
11719034_a_at	FTSJ3
11719035_a_at	ACSF2
11719036_at	UVRAG
11719037_a_at	UVRAG
11719038_a_at	ARAP1
11719039_at	CYGB
11719040_s_at	CYGB
11719041_at	CYGB
11719042_s_at	ACSL4
11719043_x_at	ALKBH5
11719044_s_at	ALKBH5
11719045_a_at	PER3
11719046_a_at	SNRK
11719047_s_at	WEE1
11719048_a_at	CPNE1
11719049_a_at	RASSF5
11719050_a_at	BTN2A1
11719051_a_at	CEP350
11719052_a_at	CEP350
11719053_s_at	CEP350
11719054_at	CEP350
11719055_a_at	CEP350
11719056_s_at	PDE8A
11719057_a_at	PDE8A
11719058_a_at	FAM53C
11719059_a_at	ATRN
11719060_a_at	ATRN
11719061_a_at	ATRN
11719062_a_at	SESN1
11719063_a_at	SESN1
11719064_a_at	GNPAT
11719065_x_at	GNPAT
11719066_a_at	EIF2S3
11719067_s_at	EIF2S3
11719068_a_at	GPATCH3
11719069_s_at	HSPA13
11719070_a_at	HSPA13
11719071_s_at	HSPA13
11719072_x_at	WDR18
11719073_a_at	HSPE1-MOB4
11719074_at	REEP1
11719075_s_at	REEP1
11719076_a_at	REEP1
11719077_a_at	RPUSD4
11719078_a_at	AAGAB
11719079_at	AAGAB
11719080_a_at	CDC5L
11719081_a_at	CDC5L
11719082_a_at	GADD45GIP1
11719083_x_at	TRUB2
11719084_a_at	SMARCC2
11719085_a_at	SMARCC2
11719086_a_at	SMARCC2
11719087_at	CCDC124
11719088_at	MMGT1
11719089_a_at	PCK2
11719090_at	TAB1
11719091_a_at	TAB1
11719092_at	DUSP26
11719093_at	CYB5B
11719094_x_at	CYB5B
11719095_s_at	CYB5B
11719096_at	CYB5B
11719097_a_at	TAF10
11719098_a_at	MVK
11719099_at	ISOC1
11719100_at	FAM234A
11719101_at	SENP6
11719102_at	SENP6
11719103_at	CPNE3
11719104_s_at	CPNE3
11719105_at	CPNE3
11719106_a_at	ELMO2
11719107_a_at	REXO4
11719108_a_at	FHL3
11719109_x_at	FHL3
11719110_a_at	TMEM161A
11719111_a_at	C11orf1
11719112_s_at	PJA2
11719113_a_at	PJA2
11719114_a_at	PJA2
11719115_a_at	GOT2
11719116_a_at	GOT2
11719117_x_at	GOT2
11719118_a_at	TPBG
11719119_a_at	NUPL2
11719120_a_at	KYNU
11719121_a_at	PPP1R14A
11719122_at	DPCD
11719123_a_at	TIMELESS
11719124_at	TIMELESS
11719125_a_at	BRAT1
11719126_a_at	CGRRF1
11719127_s_at	CGRRF1
11719128_a_at	LMF2
11719129_a_at	POLR3D
11719130_s_at	POLR3D
11719131_x_at	POLR3D
11719132_s_at	FAM49B
11719133_a_at	COMMD9
11719134_s_at	COMMD9
11719135_a_at	PKP1
11719136_at	THOC1
11719137_a_at	THOC1
11719138_at	MGME1
11719139_at	TNP1
11719140_a_at	NFX1
11719141_a_at	INSIG2
11719142_a_at	INSIG2
11719143_x_at	INSIG2
11719144_a_at	C2CD2
11719145_a_at	TMEM54
11719146_x_at	TMEM54
11719147_at	FAM117A
11719148_a_at	ARRDC2
11719149_a_at	SAP130
11719150_a_at	SAP130
11719151_at	FAM83H
11719152_s_at	LDOC1L
11719153_at	LDOC1L
11719154_a_at	DRAM1
11719155_a_at	DRAM1
11719156_s_at	FAM104A
11719157_x_at	ASRGL1
11719158_a_at	RAPH1
11719159_at	RAPH1
11719160_at	RAPH1
11719161_a_at	GPT2
11719162_a_at	GPT2
11719163_a_at	CLCN5
11719164_a_at	CLCN5
11719165_s_at	DAB2IP
11719166_x_at	DAB2IP
11719167_a_at	TACC1
11719168_at	MOAP1
11719169_s_at	BRI3
11719170_a_at	IPO4
11719171_a_at	AKR1C1
11719172_x_at	AKR1C1
11719173_s_at	PAICS
11719174_a_at	NT5E
11719175_a_at	GPRC5B
11719176_a_at	GPRC5B
11719177_x_at	PVR
11719178_a_at	PVR
11719179_a_at	PVR
11719180_a_at	EIF3D
11719181_a_at	CLCN7
11719182_a_at	CLCN7
